id,Predicción
165627,Fumador
165628,No Fumador
165629,No Fumador
165630,No Fumador
165631,Fumador
165632,No Fumador
165633,No Fumador
165634,No Fumador
165635,Fumador
165636,Fumador
165637,No Fumador
165638,No Fumador
165639,No Fumador
165640,No Fumador
165641,No Fumador
165642,Fumador
165643,Fumador
165644,No Fumador
165645,No Fumador
165646,Fumador
165647,No Fumador
165648,Fumador
165649,Fumador
165650,No Fumador
165651,Fumador
165652,Fumador
165653,Fumador
165654,Fumador
165655,No Fumador
165656,No Fumador
165657,No Fumador
165658,Fumador
165659,Fumador
165660,No Fumador
165661,Fumador
165662,No Fumador
165663,No Fumador
165664,No Fumador
165665,No Fumador
165666,No Fumador
165667,No Fumador
165668,No Fumador
165669,Fumador
165670,Fumador
165671,No Fumador
165672,Fumador
165673,No Fumador
165674,Fumador
165675,No Fumador
165676,Fumador
165677,No Fumador
165678,No Fumador
165679,Fumador
165680,Fumador
165681,Fumador
165682,No Fumador
165683,No Fumador
165684,Fumador
165685,Fumador
165686,No Fumador
165687,Fumador
165688,Fumador
165689,No Fumador
165690,Fumador
165691,No Fumador
165692,No Fumador
165693,Fumador
165694,No Fumador
165695,No Fumador
165696,No Fumador
165697,Fumador
165698,Fumador
165699,Fumador
165700,No Fumador
165701,Fumador
165702,No Fumador
165703,No Fumador
165704,No Fumador
165705,No Fumador
165706,No Fumador
165707,No Fumador
165708,No Fumador
165709,No Fumador
165710,Fumador
165711,No Fumador
165712,Fumador
165713,No Fumador
165714,Fumador
165715,Fumador
165716,No Fumador
165717,No Fumador
165718,No Fumador
165719,No Fumador
165720,Fumador
165721,No Fumador
165722,No Fumador
165723,No Fumador
165724,Fumador
165725,No Fumador
165726,Fumador
165727,No Fumador
165728,Fumador
165729,Fumador
165730,No Fumador
165731,No Fumador
165732,Fumador
165733,Fumador
165734,Fumador
165735,No Fumador
165736,No Fumador
165737,Fumador
165738,No Fumador
165739,No Fumador
165740,No Fumador
165741,No Fumador
165742,Fumador
165743,Fumador
165744,Fumador
165745,No Fumador
165746,Fumador
165747,No Fumador
165748,No Fumador
165749,No Fumador
165750,Fumador
165751,No Fumador
165752,Fumador
165753,Fumador
165754,No Fumador
165755,Fumador
165756,Fumador
165757,No Fumador
165758,No Fumador
165759,No Fumador
165760,Fumador
165761,No Fumador
165762,No Fumador
165763,No Fumador
165764,Fumador
165765,Fumador
165766,No Fumador
165767,Fumador
165768,Fumador
165769,No Fumador
165770,Fumador
165771,No Fumador
165772,No Fumador
165773,No Fumador
165774,Fumador
165775,No Fumador
165776,No Fumador
165777,Fumador
165778,No Fumador
165779,Fumador
165780,No Fumador
165781,No Fumador
165782,No Fumador
165783,Fumador
165784,No Fumador
165785,No Fumador
165786,No Fumador
165787,No Fumador
165788,Fumador
165789,Fumador
165790,Fumador
165791,Fumador
165792,No Fumador
165793,Fumador
165794,No Fumador
165795,Fumador
165796,No Fumador
165797,Fumador
165798,Fumador
165799,No Fumador
165800,No Fumador
165801,Fumador
165802,No Fumador
165803,No Fumador
165804,Fumador
165805,Fumador
165806,No Fumador
165807,Fumador
165808,No Fumador
165809,Fumador
165810,No Fumador
165811,No Fumador
165812,Fumador
165813,No Fumador
165814,No Fumador
165815,No Fumador
165816,No Fumador
165817,Fumador
165818,No Fumador
165819,No Fumador
165820,Fumador
165821,No Fumador
165822,No Fumador
165823,No Fumador
165824,No Fumador
165825,No Fumador
165826,Fumador
165827,No Fumador
165828,No Fumador
165829,Fumador
165830,No Fumador
165831,No Fumador
165832,No Fumador
165833,No Fumador
165834,Fumador
165835,Fumador
165836,Fumador
165837,No Fumador
165838,Fumador
165839,No Fumador
165840,Fumador
165841,Fumador
165842,No Fumador
165843,No Fumador
165844,No Fumador
165845,No Fumador
165846,No Fumador
165847,No Fumador
165848,Fumador
165849,No Fumador
165850,Fumador
165851,Fumador
165852,No Fumador
165853,Fumador
165854,Fumador
165855,No Fumador
165856,No Fumador
165857,Fumador
165858,No Fumador
165859,Fumador
165860,No Fumador
165861,No Fumador
165862,No Fumador
165863,No Fumador
165864,No Fumador
165865,Fumador
165866,No Fumador
165867,No Fumador
165868,Fumador
165869,No Fumador
165870,No Fumador
165871,No Fumador
165872,Fumador
165873,Fumador
165874,No Fumador
165875,Fumador
165876,No Fumador
165877,No Fumador
165878,No Fumador
165879,Fumador
165880,No Fumador
165881,No Fumador
165882,Fumador
165883,No Fumador
165884,No Fumador
165885,No Fumador
165886,Fumador
165887,Fumador
165888,No Fumador
165889,No Fumador
165890,No Fumador
165891,Fumador
165892,No Fumador
165893,No Fumador
165894,Fumador
165895,No Fumador
165896,No Fumador
165897,No Fumador
165898,Fumador
165899,No Fumador
165900,Fumador
165901,No Fumador
165902,No Fumador
165903,No Fumador
165904,Fumador
165905,No Fumador
165906,No Fumador
165907,No Fumador
165908,No Fumador
165909,Fumador
165910,Fumador
165911,No Fumador
165912,No Fumador
165913,No Fumador
165914,Fumador
165915,No Fumador
165916,No Fumador
165917,No Fumador
165918,No Fumador
165919,Fumador
165920,No Fumador
165921,No Fumador
165922,No Fumador
165923,Fumador
165924,No Fumador
165925,No Fumador
165926,No Fumador
165927,Fumador
165928,No Fumador
165929,No Fumador
165930,Fumador
165931,Fumador
165932,Fumador
165933,Fumador
165934,Fumador
165935,No Fumador
165936,Fumador
165937,Fumador
165938,No Fumador
165939,No Fumador
165940,No Fumador
165941,No Fumador
165942,No Fumador
165943,No Fumador
165944,No Fumador
165945,No Fumador
165946,No Fumador
165947,Fumador
165948,Fumador
165949,No Fumador
165950,No Fumador
165951,No Fumador
165952,Fumador
165953,Fumador
165954,No Fumador
165955,Fumador
165956,No Fumador
165957,No Fumador
165958,No Fumador
165959,Fumador
165960,No Fumador
165961,No Fumador
165962,No Fumador
165963,No Fumador
165964,Fumador
165965,Fumador
165966,Fumador
165967,Fumador
165968,No Fumador
165969,Fumador
165970,No Fumador
165971,No Fumador
165972,Fumador
165973,Fumador
165974,No Fumador
165975,No Fumador
165976,Fumador
165977,Fumador
165978,No Fumador
165979,Fumador
165980,No Fumador
165981,Fumador
165982,Fumador
165983,No Fumador
165984,No Fumador
165985,Fumador
165986,Fumador
165987,No Fumador
165988,Fumador
165989,No Fumador
165990,Fumador
165991,Fumador
165992,No Fumador
165993,No Fumador
165994,No Fumador
165995,No Fumador
165996,Fumador
165997,No Fumador
165998,Fumador
165999,No Fumador
166000,Fumador
166001,Fumador
166002,Fumador
166003,No Fumador
166004,No Fumador
166005,Fumador
166006,Fumador
166007,Fumador
166008,No Fumador
166009,Fumador
166010,No Fumador
166011,No Fumador
166012,No Fumador
166013,No Fumador
166014,Fumador
166015,No Fumador
166016,No Fumador
166017,No Fumador
166018,Fumador
166019,No Fumador
166020,No Fumador
166021,No Fumador
166022,No Fumador
166023,Fumador
166024,No Fumador
166025,No Fumador
166026,Fumador
166027,No Fumador
166028,Fumador
166029,No Fumador
166030,No Fumador
166031,Fumador
166032,No Fumador
166033,Fumador
166034,Fumador
166035,Fumador
166036,Fumador
166037,No Fumador
166038,No Fumador
166039,No Fumador
166040,No Fumador
166041,No Fumador
166042,Fumador
166043,No Fumador
166044,No Fumador
166045,No Fumador
166046,Fumador
166047,No Fumador
166048,No Fumador
166049,Fumador
166050,No Fumador
166051,Fumador
166052,No Fumador
166053,Fumador
166054,No Fumador
166055,No Fumador
166056,No Fumador
166057,No Fumador
166058,Fumador
166059,No Fumador
166060,No Fumador
166061,No Fumador
166062,Fumador
166063,No Fumador
166064,No Fumador
166065,Fumador
166066,No Fumador
166067,No Fumador
166068,Fumador
166069,No Fumador
166070,No Fumador
166071,No Fumador
166072,No Fumador
166073,No Fumador
166074,No Fumador
166075,Fumador
166076,No Fumador
166077,No Fumador
166078,Fumador
166079,Fumador
166080,No Fumador
166081,No Fumador
166082,No Fumador
166083,No Fumador
166084,No Fumador
166085,No Fumador
166086,No Fumador
166087,Fumador
166088,Fumador
166089,No Fumador
166090,No Fumador
166091,Fumador
166092,No Fumador
166093,No Fumador
166094,Fumador
166095,Fumador
166096,No Fumador
166097,No Fumador
166098,Fumador
166099,Fumador
166100,No Fumador
166101,No Fumador
166102,Fumador
166103,Fumador
166104,Fumador
166105,No Fumador
166106,No Fumador
166107,No Fumador
166108,No Fumador
166109,No Fumador
166110,Fumador
166111,No Fumador
166112,No Fumador
166113,No Fumador
166114,Fumador
166115,No Fumador
166116,No Fumador
166117,Fumador
166118,Fumador
166119,No Fumador
166120,No Fumador
166121,No Fumador
166122,No Fumador
166123,No Fumador
166124,Fumador
166125,No Fumador
166126,No Fumador
166127,Fumador
166128,No Fumador
166129,No Fumador
166130,No Fumador
166131,Fumador
166132,Fumador
166133,Fumador
166134,No Fumador
166135,Fumador
166136,No Fumador
166137,No Fumador
166138,No Fumador
166139,No Fumador
166140,Fumador
166141,Fumador
166142,No Fumador
166143,No Fumador
166144,Fumador
166145,No Fumador
166146,Fumador
166147,Fumador
166148,No Fumador
166149,Fumador
166150,Fumador
166151,No Fumador
166152,No Fumador
166153,Fumador
166154,Fumador
166155,Fumador
166156,No Fumador
166157,No Fumador
166158,Fumador
166159,No Fumador
166160,Fumador
166161,Fumador
166162,No Fumador
166163,Fumador
166164,No Fumador
166165,No Fumador
166166,No Fumador
166167,No Fumador
166168,No Fumador
166169,Fumador
166170,No Fumador
166171,Fumador
166172,No Fumador
166173,No Fumador
166174,No Fumador
166175,Fumador
166176,No Fumador
166177,No Fumador
166178,No Fumador
166179,Fumador
166180,No Fumador
166181,No Fumador
166182,Fumador
166183,No Fumador
166184,No Fumador
166185,No Fumador
166186,Fumador
166187,Fumador
166188,No Fumador
166189,No Fumador
166190,Fumador
166191,No Fumador
166192,No Fumador
166193,No Fumador
166194,No Fumador
166195,Fumador
166196,No Fumador
166197,No Fumador
166198,No Fumador
166199,Fumador
166200,No Fumador
166201,No Fumador
166202,No Fumador
166203,No Fumador
166204,No Fumador
166205,No Fumador
166206,No Fumador
166207,No Fumador
166208,No Fumador
166209,No Fumador
166210,No Fumador
166211,Fumador
166212,Fumador
166213,No Fumador
166214,No Fumador
166215,Fumador
166216,No Fumador
166217,No Fumador
166218,No Fumador
166219,Fumador
166220,Fumador
166221,No Fumador
166222,Fumador
166223,Fumador
166224,No Fumador
166225,No Fumador
166226,No Fumador
166227,Fumador
166228,No Fumador
166229,No Fumador
166230,No Fumador
166231,Fumador
166232,Fumador
166233,Fumador
166234,Fumador
166235,No Fumador
166236,Fumador
166237,No Fumador
166238,No Fumador
166239,No Fumador
166240,No Fumador
166241,Fumador
166242,No Fumador
166243,Fumador
166244,Fumador
166245,Fumador
166246,No Fumador
166247,No Fumador
166248,No Fumador
166249,No Fumador
166250,Fumador
166251,No Fumador
166252,Fumador
166253,No Fumador
166254,No Fumador
166255,Fumador
166256,No Fumador
166257,No Fumador
166258,No Fumador
166259,No Fumador
166260,No Fumador
166261,No Fumador
166262,Fumador
166263,No Fumador
166264,No Fumador
166265,No Fumador
166266,No Fumador
166267,No Fumador
166268,Fumador
166269,No Fumador
166270,No Fumador
166271,Fumador
166272,No Fumador
166273,Fumador
166274,Fumador
166275,No Fumador
166276,No Fumador
166277,Fumador
166278,Fumador
166279,No Fumador
166280,No Fumador
166281,No Fumador
166282,No Fumador
166283,No Fumador
166284,Fumador
166285,No Fumador
166286,No Fumador
166287,Fumador
166288,Fumador
166289,Fumador
166290,Fumador
166291,No Fumador
166292,Fumador
166293,Fumador
166294,Fumador
166295,No Fumador
166296,No Fumador
166297,Fumador
166298,Fumador
166299,No Fumador
166300,Fumador
166301,No Fumador
166302,No Fumador
166303,No Fumador
166304,No Fumador
166305,Fumador
166306,Fumador
166307,Fumador
166308,Fumador
166309,No Fumador
166310,Fumador
166311,No Fumador
166312,No Fumador
166313,Fumador
166314,Fumador
166315,Fumador
166316,Fumador
166317,No Fumador
166318,No Fumador
166319,No Fumador
166320,Fumador
166321,No Fumador
166322,No Fumador
166323,No Fumador
166324,Fumador
166325,Fumador
166326,Fumador
166327,No Fumador
166328,Fumador
166329,No Fumador
166330,No Fumador
166331,No Fumador
166332,No Fumador
166333,Fumador
166334,No Fumador
166335,No Fumador
166336,No Fumador
166337,Fumador
166338,No Fumador
166339,No Fumador
166340,Fumador
166341,No Fumador
166342,Fumador
166343,Fumador
166344,Fumador
166345,No Fumador
166346,No Fumador
166347,No Fumador
166348,Fumador
166349,No Fumador
166350,Fumador
166351,No Fumador
166352,No Fumador
166353,No Fumador
166354,Fumador
166355,Fumador
166356,Fumador
166357,No Fumador
166358,Fumador
166359,No Fumador
166360,No Fumador
166361,No Fumador
166362,No Fumador
166363,No Fumador
166364,No Fumador
166365,No Fumador
166366,No Fumador
166367,No Fumador
166368,No Fumador
166369,Fumador
166370,No Fumador
166371,No Fumador
166372,No Fumador
166373,No Fumador
166374,No Fumador
166375,No Fumador
166376,Fumador
166377,No Fumador
166378,Fumador
166379,Fumador
166380,Fumador
166381,No Fumador
166382,Fumador
166383,No Fumador
166384,No Fumador
166385,No Fumador
166386,No Fumador
166387,No Fumador
166388,Fumador
166389,Fumador
166390,Fumador
166391,No Fumador
166392,Fumador
166393,Fumador
166394,No Fumador
166395,No Fumador
166396,Fumador
166397,No Fumador
166398,No Fumador
166399,Fumador
166400,Fumador
166401,No Fumador
166402,No Fumador
166403,No Fumador
166404,Fumador
166405,No Fumador
166406,Fumador
166407,Fumador
166408,Fumador
166409,No Fumador
166410,No Fumador
166411,Fumador
166412,No Fumador
166413,No Fumador
166414,No Fumador
166415,No Fumador
166416,Fumador
166417,No Fumador
166418,No Fumador
166419,Fumador
166420,No Fumador
166421,Fumador
166422,No Fumador
166423,No Fumador
166424,No Fumador
166425,No Fumador
166426,No Fumador
166427,No Fumador
166428,No Fumador
166429,No Fumador
166430,Fumador
166431,No Fumador
166432,Fumador
166433,No Fumador
166434,No Fumador
166435,No Fumador
166436,No Fumador
166437,No Fumador
166438,No Fumador
166439,No Fumador
166440,No Fumador
166441,Fumador
166442,Fumador
166443,Fumador
166444,No Fumador
166445,Fumador
166446,Fumador
166447,Fumador
166448,No Fumador
166449,No Fumador
166450,Fumador
166451,No Fumador
166452,No Fumador
166453,No Fumador
166454,No Fumador
166455,Fumador
166456,No Fumador
166457,No Fumador
166458,No Fumador
166459,No Fumador
166460,No Fumador
166461,No Fumador
166462,Fumador
166463,Fumador
166464,Fumador
166465,No Fumador
166466,No Fumador
166467,Fumador
166468,Fumador
166469,No Fumador
166470,No Fumador
166471,No Fumador
166472,No Fumador
166473,No Fumador
166474,Fumador
166475,Fumador
166476,No Fumador
166477,No Fumador
166478,No Fumador
166479,No Fumador
166480,No Fumador
166481,No Fumador
166482,Fumador
166483,No Fumador
166484,No Fumador
166485,Fumador
166486,Fumador
166487,Fumador
166488,No Fumador
166489,No Fumador
166490,No Fumador
166491,Fumador
166492,Fumador
166493,No Fumador
166494,No Fumador
166495,No Fumador
166496,Fumador
166497,No Fumador
166498,No Fumador
166499,No Fumador
166500,No Fumador
166501,No Fumador
166502,No Fumador
166503,No Fumador
166504,No Fumador
166505,Fumador
166506,Fumador
166507,Fumador
166508,No Fumador
166509,No Fumador
166510,No Fumador
166511,No Fumador
166512,No Fumador
166513,Fumador
166514,No Fumador
166515,No Fumador
166516,No Fumador
166517,Fumador
166518,No Fumador
166519,Fumador
166520,No Fumador
166521,No Fumador
166522,No Fumador
166523,No Fumador
166524,No Fumador
166525,No Fumador
166526,Fumador
166527,No Fumador
166528,No Fumador
166529,Fumador
166530,Fumador
166531,Fumador
166532,No Fumador
166533,No Fumador
166534,Fumador
166535,Fumador
166536,No Fumador
166537,Fumador
166538,No Fumador
166539,Fumador
166540,No Fumador
166541,No Fumador
166542,Fumador
166543,No Fumador
166544,No Fumador
166545,Fumador
166546,Fumador
166547,No Fumador
166548,No Fumador
166549,No Fumador
166550,No Fumador
166551,Fumador
166552,No Fumador
166553,No Fumador
166554,Fumador
166555,Fumador
166556,No Fumador
166557,Fumador
166558,No Fumador
166559,Fumador
166560,Fumador
166561,No Fumador
166562,Fumador
166563,No Fumador
166564,No Fumador
166565,Fumador
166566,No Fumador
166567,No Fumador
166568,No Fumador
166569,Fumador
166570,No Fumador
166571,No Fumador
166572,No Fumador
166573,Fumador
166574,No Fumador
166575,Fumador
166576,No Fumador
166577,No Fumador
166578,Fumador
166579,Fumador
166580,No Fumador
166581,Fumador
166582,No Fumador
166583,No Fumador
166584,Fumador
166585,No Fumador
166586,No Fumador
166587,No Fumador
166588,Fumador
166589,No Fumador
166590,No Fumador
166591,No Fumador
166592,No Fumador
166593,Fumador
166594,No Fumador
166595,No Fumador
166596,No Fumador
166597,No Fumador
166598,No Fumador
166599,No Fumador
166600,Fumador
166601,Fumador
166602,Fumador
166603,No Fumador
166604,Fumador
166605,No Fumador
166606,No Fumador
166607,Fumador
166608,No Fumador
166609,No Fumador
166610,No Fumador
166611,No Fumador
166612,No Fumador
166613,Fumador
166614,No Fumador
166615,No Fumador
166616,Fumador
166617,No Fumador
166618,No Fumador
166619,Fumador
166620,No Fumador
166621,No Fumador
166622,Fumador
166623,No Fumador
166624,No Fumador
166625,Fumador
166626,No Fumador
166627,No Fumador
166628,Fumador
166629,Fumador
166630,No Fumador
166631,Fumador
166632,No Fumador
166633,No Fumador
166634,No Fumador
166635,No Fumador
166636,Fumador
166637,No Fumador
166638,No Fumador
166639,No Fumador
166640,No Fumador
166641,No Fumador
166642,No Fumador
166643,Fumador
166644,No Fumador
166645,Fumador
166646,No Fumador
166647,No Fumador
166648,No Fumador
166649,No Fumador
166650,No Fumador
166651,Fumador
166652,No Fumador
166653,No Fumador
166654,No Fumador
166655,No Fumador
166656,Fumador
166657,No Fumador
166658,No Fumador
166659,Fumador
166660,No Fumador
166661,No Fumador
166662,No Fumador
166663,No Fumador
166664,No Fumador
166665,No Fumador
166666,No Fumador
166667,No Fumador
166668,No Fumador
166669,No Fumador
166670,Fumador
